trialId,participantId,startIndex,endIndex,ID,angle,MDC,ME,MT,distance,error
0,6,6,14,5.210295412611875,48.012787504183336,2,45.31219149391856,1248,713.0420744949066,false
1,6,8,7,5.377389424811327,25.247578103331158,1,33.80681265517969,1103,525.1675922979254,false
2,6,0,10,6.361503656872034,-1.2234675923455207,2,86.86947968407219,1361,796.1815119682195,false
3,6,6,1,6.364197749398552,1.9945693012418377,3,20.34371293918711,1001,804.4874144447507,false
4,6,8,3,5.364689910394215,29.892131048601755,4,9.403238046404795,844,916.9918211194689,false
5,6,6,12,5.809747127628501,-26.56505117707799,2,15.041717254796165,1125,532.18417864495,false
6,6,1,11,5.974971894389156,49.388515815797774,1,20.8492218687176,1294,1219.7999836038694,false
7,6,7,11,5.485607662033801,74.16078289893623,5,246.67414835544574,1857,963.5860106913134,false
8,6,4,7,6.299792490312959,28.340178639289963,1,99.26098699404542,1182,1082.776523572616,false
9,6,8,10,5.575238723019651,74.25869835398913,3,25.77651607629898,1046,1002.6011170949292,false
10,6,7,4,6.891926923440312,-40.03168266342576,5,23.803170160426323,1328,1232.8767172754947,false
11,6,7,12,6.688104767698276,-14.303584310386235,4,19.33096530633525,1282,987.6158159932434,false
12,6,4,13,6.601754522789615,-14.785072915793855,1,44.14497580443751,1035,983.5659611840987,false
13,6,1,0,5.5043007731252835,-74.1676133795778,4,18.099176986548493,878,974.9871794028884,false
14,6,1,12,7.001876167516157,-39.57513659159736,3,72.14969302509023,1362,1241.5836661296732,false
15,6,7,3,5.912416632019109,49.199156211415776,2,18.094956799518048,810,1245.73070926264,false
16,6,0,12,6.276438179612256,-59.31902216417706,2,41.82393864413706,1069,903.4655499796326,false
17,6,0,5,6.840991101580093,0.2011781743416786,3,18.51399771123671,844,1424.008778062832,false
18,6,3,11,5.1995856750707174,41.7081078669535,2,16.96214738953345,911,701.9009901688414,false
19,6,0,15,5.6364188147620204,27.627751515907587,3,19.621089130257676,866,530.4865691042517,false
20,6,7,2,5.540707970911418,29.20070436766493,2,36.97258606725617,810,914.1772257062631,false
21,6,8,9,4.308989039179864,-0.0,1,10.423420231261623,833,255.0,false
22,6,1,1,4.983240374855093,-60.28160773469483,3,38.40529791898069,1317,536.5743191767567,false
23,6,4,12,6.49374621097029,-28.017045386054466,3,34.08009198421459,1035,1094.2358063964093,false
