trialId,participantId,startIndex,endIndex,ID,angle,MDC,ME,MT,distance,error
0,2,1,3,5.609899425459362,74.4163658243342,2,18.865330613414166,944,978.988253249241,false
1,2,4,3,5.881788049108664,60.45055551022173,1,34.18990759047555,941,1090.8918369847672,false
2,2,5,1,5.685328876896009,-60.905082254443975,3,41.77489959494493,850,1104.3522988611921,false
3,2,7,2,5.860875643706884,30.97424834289071,2,43.48947099565055,1126,936.5537891653635,false
4,2,7,8,5.867303206744757,-74.87906320505805,2,17.652775090266047,1069,973.7124832310614,false
5,2,6,7,6.180441973719504,10.368701561592697,3,38.73066076947689,1237,1444.5902533244505,false
6,2,2,12,6.639165430188221,-28.741775651825268,2,33.90293644185275,1091,1636.6410724407474,false
7,2,6,4,6.7378020287353975,-28.602136227035867,5,15.631528800057678,1165,1648.129242504968,false
8,2,0,10,6.372352372082238,-1.293787623966149,4,254.1717818105428,1307,797.2032363205759,false
9,2,3,6,6.284869082150111,10.199329498712506,1,10.29824962327151,1038,1457.0243649301133,false
10,2,5,15,7.223557039394872,19.7704952494987,2,161.4470795996834,1502,1519.5709920895438,false
11,2,7,0,6.041482063186958,-49.48976337750523,2,25.8127083170613,914,1228.478734044672,false
12,2,3,13,4.741183148593399,-30.31678024760397,2,8.307784655310734,728,546.7723475085403,false
13,2,4,13,6.36930212297704,-15.42216131873867,1,19.277314504145203,869,992.7461911284273,false
14,2,1,10,5.909944771585187,31.047522231915067,1,36.20070391128399,978,938.4412608149751,false
15,2,6,3,6.419203269918094,60.50813633745265,3,44.04943407023747,1144,1629.0880884715841,false
16,2,4,8,5.660189746750745,-60.909525191309115,4,50.9373223287725,1186,1085.9949355314693,false
17,2,3,7,7.313015418734557,20.634820302183183,3,31.207172686610786,1277,1532.3041473545647,false
18,2,6,13,5.442893661810337,2.558322636336766,0,8.483496806621332,807,470.468915019898,false
19,2,8,5,5.3266847718898225,-47.79687226305288,1,15.71658315627211,796,710.0739398119043,false
20,2,0,7,6.734348406238908,28.59651908728335,3,13.08940202030513,1412,1640.0685961263937,false
21,2,0,9,6.216396646415896,-49.76636837323082,2,78.23327829826233,1123,1233.925848663525,false
22,2,1,12,7.025747410130553,-39.334689731765884,3,53.38353865943225,1270,1246.3530799897756,false
23,2,4,4,6.256878788990095,-28.398080997775054,1,57.980254141079214,936,1076.5467941524882,false
24,2,6,5,7.312603711176366,-20.582386086402778,2,17.35814838819282,1098,1527.504173480387,false
25,2,8,10,5.577794638754958,74.31753657734667,3,8.946361510027701,919,987.7702161940296,false
26,2,8,9,4.873160438989158,1.4688007143858246,2,16.264301630746886,769,273.0897288438362,false
27,2,4,9,4.985150863591693,-42.25703970991965,2,52.42360203144728,972,694.4674218420904,false
28,2,2,13,7.3155396829831325,-20.599819204124152,4,37.15384275260517,1228,1531.9520227474488,false
29,2,1,5,6.6292048256912475,1.5170124552642872,3,17.802254512811775,1015,944.3309801123756,false
30,2,3,9,6.188243013666635,-59.955348251640714,3,29.23208208178921,1075,1090.5283123330637,false
31,2,6,8,6.066348831581984,-79.75544245746805,3,29.44104518044992,1193,1445.0373697589969,false
32,2,8,4,6.368178396553994,-59.17492223894685,3,46.121053397498414,983,921.1215989216624,false
33,2,1,1,4.8171584209124845,-60.61939213871078,2,17.766654827971465,745,546.2600113499066,false
34,2,7,14,5.668219351779732,29.42745640318974,2,37.257469895174665,1095,1074.6534325074294,false
35,2,6,15,6.581348316830998,58.40874841757489,2,12.981778142884307,831,923.9182864301366,false
36,2,5,9,5.826817280964706,1.6000247151477376,1,17.09110564876748,1183,537.2094563575738,false
37,2,5,7,5.396057051540128,47.68288454688278,1,47.92766041704019,884,710.0063379998801,false
38,2,7,11,5.562256462847429,73.30642636966097,3,137.9861408129306,937,967.7876833272885,false
39,2,2,8,5.456279090926224,-29.454933096689732,3,79.44056663380279,1085,931.3887480531424,false
40,2,1,9,5.45157964127231,-29.52645490592653,2,22.85160458732104,1176,943.5390823913973,false
41,2,0,14,5.618295264710396,-2.03685751820031,2,15.237040540510225,810,478.30220572353625,false
42,2,4,10,6.15414188254364,39.9278671274855,3,29.214566900862923,927,719.8249787274682,false
43,2,2,6,5.137862787264573,48.115848259789395,2,29.58357764833267,951,702.4884340684905,false
44,2,7,6,6.363243232885876,-0.35623859814935976,0,14.011127154392016,943,965.0186526694704,false
45,2,0,1,4.812359681683495,1.9378397654411266,0,15.667978988089358,708,266.1522120892479,false
46,2,8,13,6.790932517270344,-0.12130351568239126,0,20.05313217625693,1026,1417.0031757198005,false
47,2,5,13,6.3275997644268,-10.132945613247315,5,36.29929855969735,1005,1460.7850629028214,false
48,2,2,3,5.608881092516338,59.017227278942315,1,4.606051081998308,737,516.7252654941502,false
49,2,8,14,7.250191119407424,19.892724522143777,4,27.726770657252114,945,1516.4867292528477,false
50,2,5,2,5.801251749002097,-1.0435235731956107,0,4.216458301400796,956,549.0910671282132,false
51,2,0,2,5.522794226620211,74.17428595992008,2,13.414156551002673,775,986.3883616507243,false
52,2,8,2,6.31367852413506,-1.1002958269866807,3,24.005785911552376,935,781.1440328134114,false
53,2,0,6,7.325839703944837,20.38143005119738,2,17.23709568378478,852,1536.1721908692398,false
54,2,5,12,7.277765600565397,-19.976699031486845,3,92.0481657350098,890,1527.933244615091,false
55,2,1,14,6.234326722100181,-0.11936603462520555,0,5.412163518095699,617,960.0020833310728,false
56,2,6,14,5.052260694443308,48.55555495877356,2,27.181831801175463,702,729.7246055876149,true
57,2,7,5,6.091980974583882,-28.67387266248109,3,27.56498741185658,1017,1081.6478169903548,false
58,2,2,5,5.508642929760671,2.33480079706206,0,4.329444424185119,720,466.38717821140835,false
59,2,8,12,6.362811345560868,-10.0334230024916,2,100.83052453200638,1069,1434.9456435698182,false
60,2,0,4,7.009576276955722,-8.914926957147866,2,72.15044430471882,1038,1445.4618639037144,false
61,2,5,5,5.079373717546159,-28.662681233925873,1,11.00025413373809,769,525.3808142671371,false
62,2,4,5,6.341462081749402,-15.477782685321175,2,9.798251700481982,929,993.0125880370299,false
63,2,5,4,5.481825787055365,-47.529494204837754,1,23.435612963963475,843,704.9652473703934,false
64,2,1,2,4.75441153678815,60.783829097547276,2,5.141041484618113,727,551.1097894249384,false
65,2,8,1,6.590160641309239,-50.34074059050172,3,33.63470707982993,984,1253.485141515447,false
66,2,4,12,6.233094724408471,-28.467943572185227,4,30.239954331766786,954,1090.9083371209517,false
67,2,5,8,5.526447901527436,-41.21595833266837,4,157.85897473129785,1313,717.8641932844959,false
68,2,1,6,5.692162590744609,29.360662844074096,3,28.904382392670147,844,1072.8005406411762,false
69,2,1,7,6.995519493905961,39.59224618468527,3,41.46298891607482,1098,1237.9971728562227,false
70,2,3,5,6.155204482780017,-10.43543290286976,2,84.54110542172602,825,1452.0168731801982,false
71,2,0,11,5.524804568180116,30.440278053995378,3,11.896560587812893,1059,919.7853010349752,false
72,2,6,6,7.052520817273508,-0.6379224716271208,1,37.54672561416625,987,1437.0890717001505,false
73,2,8,11,6.178989439736976,79.47809814490707,4,15.121615703014475,987,1440.2169975389124,false
74,2,2,14,7.01961979159508,-0.5589654808321642,2,50.448958280568895,1114,1435.068291057955,false
75,2,4,15,6.178461809501362,28.52108138682408,2,25.259749485649,1045,1074.3858710910154,false
76,2,1,11,6.579965556153739,50.33560918753959,3,22.058824189157335,959,1247.0829964360832,false
77,2,6,1,6.168452916569149,0.5838858200434781,2,44.2473642426837,815,785.0407632728379,true
78,2,2,7,6.27719912924305,59.38683444253669,1,267.80610232649843,1198,924.9091847311281,false
79,2,0,0,4.794316053028304,-60.58939600426544,3,19.44805329321529,830,531.4978833447975,false
80,2,2,10,6.241290631302803,49.78253248447393,3,5.874466000452189,857,1246.727315815291,false
81,2,1,13,5.6992945000532185,-29.392175755239265,2,23.42048359123585,901,1088.053307517605,false
82,2,7,3,5.942616225636444,49.26886244405786,3,14.440869904112182,1040,1244.4247667095026,false
83,2,2,15,6.8251815290254765,9.340783949910424,5,35.07918892779021,890,1472.52504223188,false
84,2,7,13,6.566887161788579,0.9618534654707117,3,41.835073519487814,828,953.1343032332852,false
85,2,0,3,6.0823236227269595,79.75823528635803,3,57.1328019629516,1029,1462.2999008411373,false
86,2,4,11,5.696754712364776,60.83345047060893,3,128.72604006270615,1001,1093.6699685005528,false
