trialId,participantId,startIndex,endIndex,ID,angle,MDC,ME,MT,distance,error
0,2,4,2,5.634758053404215,41.03534527714388,2,7.917736702654635,692,715.8910531638177,false
1,2,6,4,6.471797807237284,-29.010360262687414,3,24.098858811677108,983,1635.160236796382,false
2,2,0,11,5.432551926623541,30.107412369271692,5,16.34178472961561,797,940.9463321571534,false
3,2,4,14,6.179247252699255,15.76259683620963,2,36.34979763787272,746,990.2373452864722,true
4,2,5,1,5.619302974173882,-61.00235508456682,2,15.961309163752055,752,1074.7283377672704,false
5,2,4,9,5.301143642244568,-41.51773539822854,2,22.787512925115667,988,698.4969577600177,false
6,2,2,9,6.3550482597053914,0.9793196543394876,0,8.802413361335017,826,819.1196493797472,false
7,2,3,1,5.5894878811836195,2.6025622024998065,1,15.015848138450902,743,528.5451730930857,false
8,2,7,3,5.933776086035583,49.28258929854408,2,31.047406705665352,894,1230.9744107819627,false
9,2,1,11,6.269278224782193,49.8652152435571,2,41.073666293384385,893,1225.589246036371,true
10,2,3,3,6.968075529489715,69.43049137199047,2,17.720341437319785,765,1494.2643675066338,false
11,2,3,2,6.013162944524723,60.22237826118532,2,13.5694431663365,917,1085.3041048480375,false
12,2,2,3,4.946348897727773,60.38518835365359,1,5.665540459915351,750,546.3744137493995,false
13,2,2,6,5.929160091321677,46.7667723058268,2,8.115509730198387,790,710.9803091506825,false
14,2,8,0,6.447143389916348,-60.45201064112969,2,41.76253617025805,1109,1624.2444397319018,false
15,2,3,15,5.109652753932808,48.29436580618695,1,11.182235036567123,751,725.9841596068057,false
16,2,0,0,4.599568287768171,-61.15596378611201,1,7.5373358276837115,869,528.577335874326,false
17,2,5,12,7.313015418734557,-20.634820302183183,4,51.161790622847256,1215,1532.3041473545647,false
18,2,5,0,6.824325239763872,-69.12535317354998,2,41.54161402238652,931,1515.4722036381927,false
19,2,8,13,7.061442506683292,0.6811065524823102,3,46.05948978956729,865,1430.1010453810597,false
20,2,7,1,5.936841161955009,-31.07832710735316,3,15.425341716110085,736,943.4156030085574,false
21,2,8,9,3.8981349605414892,5.556038423125049,1,8.5104368301581,723,258.21309029559285,false
22,2,5,13,6.1904657488955985,-10.378563580998623,4,98.04610472852333,1106,1459.8852694646932,false
23,2,1,13,5.677915885888429,-29.429820041707117,4,51.173128105189924,930,1082.7155674506578,false
24,2,4,5,6.494059498152252,-15.174788185047131,1,27.700789944532154,904,1000.8995953640905,false
25,2,3,6,6.5015950543844,9.860783347745965,1,30.064151285905904,841,1465.6524144557604,false
26,2,1,4,6.6622806460692185,-14.194399546697849,1,46.567715031848145,872,966.5081479221993,false
27,2,0,5,7.142632257988825,0.9169731491365524,2,19.12619561841507,1139,1437.1840522354819,false
28,2,2,4,5.0789780328433025,-28.712636605376492,1,9.563608515456494,834,537.0335185069922,false
29,2,6,6,7.2021010435099795,-1.1497263531256208,3,47.97818151115502,1092,1445.2909741640262,false
30,2,4,0,6.106056393931353,-60.06430893465731,3,49.57989027823712,990,1080.1004582908017,false
31,2,2,10,6.027537940640837,49.43367530937603,2,80.50300704905656,1258,1243.9879420637485,false
32,2,6,1,6.387379348166327,1.7205073456565905,0,15.780411138815252,911,799.360369295351,false
33,2,7,15,6.9800370292621805,39.68697101426786,2,23.194677610485357,941,1237.0949842271611,false
34,2,7,2,5.368078941736993,29.91512757457947,2,13.777056358826266,902,918.3572289692067,false
