trialId,participantId,startIndex,endIndex,ID,angle,MDC,ME,MT,distance,error
0,5,5,6,5.3223254043159125,28.350559609987247,1,19.793091956705677,1104,545.4181881822424,false
1,5,3,13,5.158979184498872,-28.576283839709326,2,14.324662704066926,945,535.1971599326738,false
2,5,2,15,6.074189452864794,10.672571055967204,2,67.86767198098133,936,1463.3130218787776,false
3,5,7,10,5.106952395337782,62.468023251277714,3,8.388949099341994,831,530.0235843809216,false
4,5,8,4,6.122006904788517,-59.69938381869138,2,13.031207980963332,1399,933.5293246599166,false
5,5,1,3,5.454903516118427,73.78901241746347,1,19.702198996020897,912,977.8803607803973,false
6,5,5,14,6.140627366324519,10.497172134773267,2,11.953245398863046,1033,1465.527208891053,false
7,5,4,3,5.886021665984752,60.41341215415949,2,24.986342589584517,1520,1077.4938514905782,false
8,5,0,6,7.3095082158181475,20.463326538880455,3,20.0431518206324,1063,1518.8449558793025,false
9,5,4,7,6.583476777166871,27.795502435460282,3,12.786268241553051,1361,1082.953830964183,false
10,5,0,0,4.948030946084352,-60.37266173752196,1,11.383496069852384,872,544.1415257081562,false
11,5,6,2,6.232530944494214,49.785392009321924,3,32.685560229216705,1152,1237.5079797722517,false
12,5,7,14,5.739336468987,29.285737769361692,4,12.671846686982438,1273,1083.4781954428063,false
13,5,2,6,5.005208184211112,48.776044984895016,3,13.617449776337331,1056,708.6451862533181,false
14,5,4,2,5.385594183224218,41.44127234177162,2,18.050401608999202,920,717.6830776881952,false
15,5,3,5,6.35550666474638,-10.102758082048153,3,24.003684486919745,1361,1470.8052216388137,false
16,5,1,9,5.980490299732922,-31.1629542310025,2,34.045022988832216,983,937.2454321040995,false
17,5,6,8,6.171533857872565,-79.46907214732516,3,32.49529753588644,1456,1428.053570423743,false
18,5,3,10,5.76126777493548,-2.053120418245472,1,9.700234972758055,1087,530.3404566879657,false
19,5,0,9,6.602485776935968,-50.383192246655256,2,37.818819974271456,1016,1243.6289639599104,false
20,5,0,7,6.6044886523171,28.776754505550667,3,20.314208334054978,1264,1622.3578520166259,false
21,5,7,6,6.482858629217901,-0.6564854105254333,1,44.21642517754907,1040,960.0630187649142,false
22,5,0,13,5.114520636657962,-48.17024300753587,2,14.17787236966762,1216,703.2332472231386,false
23,5,1,11,5.958017023254782,49.29888702477494,3,40.284398815069174,1663,1245.1827175157869,false
24,5,0,4,6.6573603239743075,-9.592038489713469,4,20.02402991748625,1240,1452.3043758110764,false
25,5,6,3,6.2924103528276,60.76099004739143,4,10.461302454195728,1096,1629.6318602678336,false
26,5,5,4,5.254235455715763,-47.91664365397127,4,17.802504249962514,1128,708.7319662608708,false
27,5,6,10,4.6099383663021944,-2.6124441926593365,1,33.50469436264144,1392,263.2736219221364,false
28,5,4,8,5.5789549467879915,-61.2268173319647,2,11.221672439871584,1264,1067.8445579764875,false
29,5,8,0,6.2935666193577555,-60.77194805685486,2,71.7149950152761,992,1636.332790113307,false
30,5,3,8,7.143064373636507,-69.82788522207976,3,54.542186088241095,1168,1502.1398070752268,false
31,5,7,4,6.741375735629239,-40.41425244355315,3,15.562205913859932,1376,1229.3514550363536,false
32,5,4,5,6.477242104822662,-15.142311693880186,1,67.33308543427955,1152,980.0265302531355,false
33,5,3,3,6.941081692133629,69.35921096779614,5,8.001471829678252,1169,1503.512221433534,false
34,5,4,14,6.191379587068522,15.720927785822772,1,31.86124906390912,800,981.723484490414,false
