trialId,participantId,startIndex,endIndex,ID,angle,MDC,ME,MT,distance,error
0,8,5,4,5.957703898177958,-46.70811543516177,2,32.75450287643854,1001,711.6656518337808,false
1,8,2,5,5.561776291619374,2.276248998696706,2,12.809421864728359,878,478.37746602447737,false
2,8,3,1,5.694178195361886,2.2862598961498053,3,22.21348034579417,1159,526.4190346102617,false
3,8,5,14,6.197147068748936,10.385024253422602,2,70.4048560872462,1553,1470.0819705036859,false
4,8,1,4,6.576184197950311,-14.8827090330789,3,69.90328891974654,1385,985.0446690379072,false
5,8,6,6,6.828955703011974,0.1598204488488771,4,53.32547592841383,2059,1434.005578789706,false
6,8,2,1,5.602396803062777,-74.3644368251024,2,22.75476130100389,878,990.6588716606741,false
7,8,8,5,5.228029137244404,-49.45186363216259,4,56.76376344203275,1238,701.4449372545217,false
8,8,6,2,6.456673301915082,50.14113603186577,4,23.61375763585634,1058,1238.8853861435286,false
9,8,1,15,6.533751931884151,15.01013556954867,4,14.162368571259961,866,984.5943327076385,false
10,8,6,10,4.6970265126532915,-2.3859440303888126,1,10.08590052999927,934,264.2290672882149,false
11,8,7,12,6.639408917420403,-14.655025079324341,3,11.471496628500505,1159,988.1477622299208,false
12,8,2,9,6.182053476930613,0.5772679173644283,1,67.29374288168523,1205,794.0403012442126,false
13,8,8,8,4.725138788249731,-61.82484406526527,2,5.689032377443587,889,525.2361373706116,false
14,8,7,5,6.137533549965084,-28.614663009770535,2,47.25949240084935,1699,1087.872235145286,false
15,8,5,3,6.046420355219137,40.207965953068054,2,11.652352334318017,641,711.0063290857544,false
16,8,0,12,6.129695112582685,-59.71297479357196,2,45.09661081000672,1147,943.8225468805034,false
17,8,2,11,6.26243783410081,60.850163777628076,4,10.857800812625097,1238,1636.2304238706722,false
18,8,3,13,4.655307272590645,-29.860682175783403,2,11.088936133286856,1126,552.3278012195294,false
19,8,4,8,5.988554405799913,-60.24190777880191,3,48.54178846484144,1306,1075.8773164259946,false
20,8,8,11,6.151794253228828,79.53888947322265,3,380.051382671477,2217,1442.9847539042123,false
21,8,0,7,6.96094919044633,28.20297742346482,1,57.539305203132066,1069,1627.1806906425604,false
22,8,1,5,6.525327106968092,0.7750257068391413,2,31.14614523934735,1102,961.0879252180832,false
23,8,0,1,3.816318164479148,4.1900077255238415,1,12.39585892375374,562,273.73162038756135,false
24,8,8,9,4.8707612710492025,1.005086005254181,0,6.913622754753844,945,285.0438562747845,false
25,8,5,13,6.011368318858136,-10.945292625610804,3,43.02290963676395,1384,1448.3469888117281,false
26,8,2,8,5.720795622011028,-28.91645540686045,2,42.673500272406955,1216,926.5122773066745,false
27,8,0,3,6.052039463206892,79.80849814997231,1,18.570034522331955,1294,1446.8282551844225,false
28,8,5,12,7.313458004212941,-20.15495515642365,3,16.018664737649075,1125,1538.1924456972215,false
29,8,4,9,6.208361797325663,-39.03891021742142,1,52.23708798829127,1553,708.1073364963818,false
30,8,5,15,7.312499351746541,20.5164337636408,2,21.76359093744263,1124,1523.642018323202,false
31,8,2,4,5.032877488818406,-28.749001404754296,2,19.73149668903715,946,528.0956352783082,false
32,8,6,4,6.459266976927764,-29.044447073919745,2,31.168981543644705,1114,1643.7070906946894,false
33,8,1,3,5.5191518558958865,74.19111796152715,2,13.942418456420842,653,980.0704056342075,false
34,8,1,7,6.920823800998338,39.976637978769496,4,20.750532586258927,1676,1243.627757811798,false
35,8,6,13,5.075411215814838,3.235015057784575,0,6.872843980955005,967,460.7341966904562,false
36,8,7,2,5.537738467612814,29.24666968432858,2,23.04970613499758,911,927.1946936862829,false
37,8,0,11,5.408541682416604,30.057386773248123,2,46.37606781574293,1215,932.3829685274179,false
38,8,4,15,6.255518732344044,28.425567436570073,3,145.44818527436698,1136,1088.1971328762083,false
39,8,4,2,5.340216618022644,41.5552842800449,2,17.32029310235989,820,729.6382665403453,false
40,8,0,13,5.902997976442177,-50.54204357610607,2,40.25080210663109,889,717.5318808248174,true
41,8,1,14,6.476672871187083,-0.6599222037381965,2,12.3092500526029,878,955.0633486842639,false
42,8,5,7,5.019006260984011,48.89789623673887,2,26.236714695736772,934,707.3287778678314,false
43,8,1,9,5.504485860874702,-30.299968365845494,2,31.106786561957392,1102,947.4217645800628,false
44,8,0,0,5.049465116601231,-60.147923730817325,3,9.610152035526733,753,530.3734533326493,false
45,8,6,14,5.098319943640422,48.34032207969885,3,16.409600139022444,956,728.1428431290113,false
46,8,2,10,6.264610744643867,49.823110774357005,3,51.98980810462572,1384,1244.6726477271043,false
47,8,8,2,6.412583643634594,-1.6244757084722978,2,38.96078964053229,1182,811.326075015465,false
48,8,4,14,6.056051039528884,15.97702044829124,3,21.071211298082414,1137,995.45215856916,false
49,8,0,4,6.440752806816244,-9.946554927342099,4,26.7139380819083,1272,1458.9287165588316,false
50,8,5,11,7.311780813508601,70.38871177638397,3,49.168270773333475,1282,1540.353855450104,false
51,8,7,7,6.650322673782774,14.598914104875252,3,11.323033320353632,1092,987.8952373607234,false
52,8,6,12,5.184161850133781,-28.479107810996485,2,7.923585433235198,945,522.1896207317798,false
53,8,8,6,5.5285648385708175,-0.8569242552882985,2,9.406685657725374,956,468.05234749972146,false
54,8,5,0,7.0236402962315925,-69.4924395426448,2,32.048932633416975,1361,1521.418417135799,false
55,8,3,9,5.723980662337345,-60.75117366345303,3,27.520323666872347,1305,1088.8177074239745,false
56,8,2,14,6.94321260562707,-0.4015055476343406,2,67.27888271082918,1092,1427.0350381122391,false
57,8,8,7,5.272536595682316,28.3595055834202,2,9.530433723845727,878,528.4183948350019,false
58,8,3,8,7.101438517504559,-69.70194195169594,5,35.287791523132874,2633,1507.6223001799888,false
59,8,5,8,5.390258524463288,-41.420123382069725,3,36.8576197339087,1339,713.4486666887815,false
60,8,5,1,5.9116753462782246,-60.3861551344331,3,19.975308208745037,1148,1084.686590679538,false
61,8,3,14,4.906729612807777,29.044447073919745,1,20.155687190695197,867,547.9023635648965,false
62,8,8,12,6.496384812826586,-9.8674826012453,3,21.441668004964907,1170,1464.6671976937287,false
63,8,3,5,6.608676620303703,-9.693481781163722,2,107.40161015539108,1418,1466.9441025478782,false
64,8,6,5,7.329395227268318,-20.66400367546766,2,27.855740931984585,1148,1552.9046976553327,false
65,8,1,13,5.8038220161645,-29.16225462730077,1,81.66437697591623,1069,1085.6081245090238,false
66,8,1,6,5.590432595305635,29.80430303360252,3,16.312831161833508,1080,1076.3740056318713,false
67,8,0,6,7.277018757078222,19.888130733910405,2,38.98168455317925,1147,1546.2186132626912,false
68,8,4,5,6.159278138489198,-15.76850800525364,3,29.96188633267383,1227,978.8360434720413,false
69,8,7,9,4.936685771055676,-60.4700875137618,2,19.571512501674817,1519,562.0053380529406,false
70,8,4,10,5.05240310808159,42.08335634602873,2,42.04456090858535,1632,708.7319662608708,false
71,8,7,1,5.441719902387173,-30.256437163529274,3,80.61056458003257,1800,916.9013033036871,false
72,8,4,13,6.413634400816517,-15.316147381749223,2,19.679380617620293,1125,988.0941250710886,false
73,8,1,2,4.624023036034164,61.423716160290674,2,14.613813218199871,822,535.1971599326738,false
74,8,0,2,5.675988495237329,74.5351949207641,2,22.280519536315854,1103,982.574679095691,false
75,8,3,0,5.92962918169285,-40.46041088526095,3,33.77585841298647,1620,705.7853781426759,false
76,8,4,6,6.378512741033273,15.39716567840117,2,34.626530203621435,1148,990.5523711545998,false
77,8,7,6,6.586162792566972,-1.017686330421371,2,28.87145816164819,1890,957.1509807757603,false
78,8,3,3,7.0034727826192125,69.47506721678074,2,47.26104704034267,1383,1508.7776509479454,false
79,8,5,2,5.788261476546248,-2.0226162950965314,3,17.65286360477127,1384,538.3353973128648,false
80,8,1,10,5.597244669296352,30.579226872489016,2,75.38169142632621,2250,919.9391284210059,false
81,8,0,14,5.225165982674323,0.12190572990472812,1,15.26121380303188,1136,470.00106382858326,false
82,8,2,13,7.2937818502354395,-20.671087946080853,4,13.713514280468484,1013,1515.5688700946585,true
83,8,4,7,5.79230638777588,29.17299427545915,2,34.644536902622114,1035,1081.1406014020563,false
84,8,7,8,5.485520066493092,-74.0868108295316,3,17.47075785166865,1035,977.4579274833266,false
85,8,7,0,5.8505940094148245,-49.09502032157978,6,7.562152717503953,2115,1227.8436382536663,false
86,8,3,4,7.304710486295723,-20.26025363971484,2,31.548333879746302,1159,1518.980250036188,false
87,8,6,15,6.045899644994192,59.81032035579553,3,56.79672906395311,1912,926.6914265277304,false
88,8,4,0,6.0663629894375095,-60.109210099695204,3,19.32417699437002,1147,1071.5395466337209,false
89,8,8,13,7.125848081481266,0.8814039965821379,3,22.97803100508155,1643,1430.1692207567608,false
90,8,2,0,6.76767868469012,-78.51133449272106,2,30.283511057678275,1395,1445.9712998534928,false
91,8,0,15,4.753195361882948,30.46002934578486,2,16.812904013084452,1755,526.6925099144661,false
92,8,2,2,4.750205182442463,-2.1774977926736363,0,3.5147090161551384,911,263.1900454044567,false
93,8,3,6,6.056280565469848,10.690040194613989,3,24.099222627503984,1080,1450.1675765234859,false
94,8,7,11,5.592583574846638,74.37576541881317,6,18.138619264369964,2182,980.2203833832472,false
95,8,8,4,6.016363452629347,-59.84647587915887,2,39.848339342414604,1316,921.7255556834691,false
96,8,6,9,5.485520066493092,-74.0868108295316,3,53.655974794971996,2239,977.4579274833266,false
97,8,7,13,6.20259102116649,-0.05962097693330079,2,6.205463839017002,1305,961.0005202912223,false
98,8,0,5,7.097829332131928,0.8040984960892583,2,31.096431829332683,1035,1425.1403439661653,false
99,8,0,10,6.01617603430006,0.21648176398134386,1,42.85808644415042,1148,794.0056674860703,false
100,8,4,11,5.672496489359262,60.84210454083139,2,12.498280152270487,1058,1077.5462867088356,false
101,8,7,3,6.050388118294182,49.48396686871679,2,18.24458120478923,1137,1239.108147015425,false
102,8,5,9,5.815122069891186,1.8132273011389852,1,15.672298533969988,923,537.2690201379565,false
103,8,5,6,4.686240710887702,29.439412951328592,2,10.630732728096497,990,535.0934497823721,false
104,8,4,1,5.549349164237748,-41.208164437272224,3,22.80408396943257,878,727.0832139445938,false
105,8,2,12,6.589287504097946,-28.80461513468676,2,30.56470696632275,1102,1625.073844475998,false
106,8,6,0,5.727654101464456,-28.91079570954347,3,27.51218333318259,1586,928.7464670188523,false
