trialId,participantId,startIndex,endIndex,ID,angle,MDC,ME,MT,distance,error
0,3,6,9,6.006430885757053,-75.0950578649707,4,57.313727299846775,1208,975.832977512033,false
1,3,1,7,6.902076057661516,39.98458252659814,3,33.985520113316994,657,1229.4161215796707,false
2,3,1,8,6.239350488316968,-49.74767593426228,1,50.846075855975535,560,1264.402625748618,false
3,3,2,4,5.8272194548054514,-26.286015495896436,1,39.498610976456995,611,550.9736835820745,false
4,3,6,11,4.81818902913589,60.68686064286826,2,22.661257275365863,745,559.6606114423276,false
5,3,3,3,6.985159864048008,69.46639906770203,2,83.94385553560842,1007,1493.9133174317712,false
6,3,6,2,6.09764986661638,49.58048389926843,3,17.003123952269206,732,1230.7611466080655,false
7,3,3,12,5.233955354987025,-47.989084628500436,1,27.56617288769751,736,718.6911715055362,false
8,3,7,1,5.384096575344833,-29.76784246837391,1,48.774816894409675,774,928.524097694831,false
9,3,5,9,5.573004699711,0.4236209647617478,2,17.809630772425503,876,541.0147872285933,false
10,3,3,5,6.192712767766369,-10.392054589416698,2,31.190706863411613,1003,1469.0983629423865,false
11,3,2,7,6.524508829675306,58.69443824903083,2,318.8834755587197,1230,919.9347802969513,false
12,3,2,3,4.619923605917388,61.245154595836176,3,34.62653418071324,803,538.3911217692952,false
13,3,0,10,6.3030669875626675,-2.2246572701664533,3,63.45566840651073,1251,798.6019033285609,false
14,3,0,0,4.747220744858964,-60.69492414342001,3,16.672113592674236,674,533.2410336798922,false
15,3,7,2,5.364898850457006,29.80685615596627,3,32.352782666288554,1050,917.3614336781333,false
16,3,6,12,5.707273446248901,-27.38974295177326,2,23.46362574322673,868,528.2139717955215,false
17,3,7,13,6.159631107814237,-0.0,1,57.14924311664127,822,955.0,false
18,3,0,4,6.430142729820857,-9.996770391341938,2,15.68411315317046,1208,1480.4772879041407,false
19,3,4,2,5.006692831842347,42.311762899919124,2,54.935904583552414,845,708.5936776460823,false
20,3,3,10,5.85112135596784,-1.3540117649017434,2,13.979681700067626,819,550.1536149113264,false
21,3,8,9,4.36472640428822,6.441600099335033,2,26.172244426436713,1250,249.57563983690395,false
22,3,5,11,7.082795512680981,69.66231673137054,5,22.039037471951772,1110,1504.8089579744,false
23,3,6,0,5.607876114580095,-29.137796419081265,2,38.04288235053701,699,936.5148156863296,false
24,3,8,11,6.023480813158625,79.85984756352273,2,25.61301605922924,691,1431.3577470360092,false
25,3,3,9,5.692656639020134,-60.806590784689504,4,17.117944843183317,950,1082.501270207107,false
26,3,3,11,5.236711753357435,41.61297619131847,2,12.258001135613705,1159,694.1772108042729,false
27,3,6,8,6.433034554853424,-79.06837939726088,1,312.1831561213381,878,1455.4095643494995,false
28,3,3,4,7.292414338504124,-20.115079713226116,4,41.95066430466599,882,1520.7606649305471,false
29,3,2,14,6.992835542279263,-0.47646119572293494,2,26.224523283306134,692,1443.0498951872733,false
30,3,2,12,6.738853185377567,-28.568245581914677,2,66.14201256055053,797,1624.8255290953548,false
31,3,5,4,4.988616992053837,-48.76023988951665,2,30.40746398821205,778,700.8373563102925,false
32,3,6,5,7.312797747701547,-20.274905875910218,3,41.93247001065077,1108,1526.5860604630188,false
33,3,3,7,7.2232480209951895,19.75500408534447,2,30.28316082151678,1279,1523.6735214605524,false
34,3,1,11,6.618000474007172,50.438771815895116,4,63.15668538425683,1035,1230.9577571955913,false
35,3,3,14,4.715204758106974,29.51488163334484,2,17.77835173397119,552,556.1762310635003,false
36,3,0,1,3.691534751302594,5.1140138313951375,1,7.688737268716357,673,258.02713035648014,false
37,3,4,11,5.603686075848131,61.135815018579365,2,43.21173964975424,1389,1081.3385223878784,false
38,3,1,15,6.38800345992778,15.342389332792443,1,17.971404188773842,730,978.8855908634063,false
39,3,8,12,6.050918978651127,-10.773327269117445,1,20.335422257205813,879,1465.8362800804189,false
40,3,8,15,6.306353620431903,29.400677313426275,1,7.508178682571631,466,1672.390504637,false
41,3,4,1,5.036058740145061,-42.23614262908744,1,69.81717064601433,811,718.5492328295953,false
42,3,1,1,4.669472325583912,-60.88266332068419,2,6.5793429060547854,599,532.2649716071874,false
